S1_total_0,S1_delta_0,S1_min_0,S1_max_0,S1_mean_0,S2_total_0,S2_delta_0,S2_min_0,S2_max_0,S2_mean_0,S1_total_1,S1_delta_1,S1_min_1,S1_max_1,S1_mean_1,S2_total_1,S2_delta_1,S2_min_1,S2_max_1,S2_mean_1,S1_total_2,S1_delta_2,S1_min_2,S1_max_2,S1_mean_2,S2_total_2,S2_delta_2,S2_min_2,S2_max_2,S2_mean_2,Danger Rating
0.08801295896328294,0.8665231431646931,0.5595744680851065,0.5745098039215686,0.5332586995055508,0.27429805615550756,0.8654467168998923,0.6531914893617021,0.7215686274509805,0.6330814441645675,0.08801295896328294,0.8686759956942949,0.6,0.6705882352941177,0.5620860154865192,0.2748380129589633,0.8665231431646931,0.7170212765957447,0.7549019607843137,0.6819666013620673,0.0869330453563715,0.867599569429494,0.5765957446808511,0.6490196078431373,0.5311129769568056,0.2748380129589633,0.8686759956942949,0.6936170212765957,0.7843137254901961,0.6759026028547438,2
0.08747300215982722,0.8654467168998923,0.4936170212765958,0.5098039215686274,0.45144136579904837,0.27375809935205186,0.8654467168998923,0.6382978723404256,0.6235294117647059,0.602201697919582,0.08801295896328294,0.8665231431646931,0.5595744680851065,0.5745098039215686,0.5332586995055508,0.27429805615550756,0.8654467168998923,0.6531914893617021,0.7215686274509805,0.6330814441645675,0.08801295896328294,0.8686759956942949,0.6,0.6705882352941177,0.5620860154865192,0.2748380129589633,0.8665231431646931,0.7170212765957447,0.7549019607843137,0.6819666013620673,2
0.09017278617710583,0.8719052744886975,0.5021276595744681,0.5019607843137255,0.5461330347980221,0.27429805615550756,0.867599569429494,0.6127659574468085,0.47450980392156866,0.544173896818733,0.08747300215982722,0.8654467168998923,0.4936170212765958,0.5098039215686274,0.45144136579904837,0.27375809935205186,0.8654467168998923,0.6382978723404256,0.6235294117647059,0.602201697919582,0.08801295896328294,0.8665231431646931,0.5595744680851065,0.5745098039215686,0.5332586995055508,0.27429805615550756,0.8654467168998923,0.6531914893617021,0.7215686274509805,0.6330814441645675,1
0.09017278617710583,0.8665231431646931,0.46808510638297873,0.503921568627451,0.45713219516745957,0.27429805615550756,0.8665231431646931,0.5808510638297872,0.5294117647058824,0.5307398078178934,0.09017278617710583,0.8719052744886975,0.5021276595744681,0.5019607843137255,0.5461330347980221,0.27429805615550756,0.867599569429494,0.6127659574468085,0.47450980392156866,0.544173896818733,0.08747300215982722,0.8654467168998923,0.4936170212765958,0.5098039215686274,0.45144136579904837,0.27375809935205186,0.8654467168998923,0.6382978723404256,0.6235294117647059,0.602201697919582,1
0.08963282937365011,0.8654467168998923,0.35106382978723405,0.38823529411764707,0.35936188077246006,0.2748380129589633,0.867599569429494,0.5340425531914894,0.4392156862745098,0.47327176042541275,0.09017278617710583,0.8665231431646931,0.46808510638297873,0.503921568627451,0.45713219516745957,0.27429805615550756,0.8665231431646931,0.5808510638297872,0.5294117647058824,0.5307398078178934,0.09017278617710583,0.8719052744886975,0.5021276595744681,0.5019607843137255,0.5461330347980221,0.27429805615550756,0.867599569429494,0.6127659574468085,0.47450980392156866,0.544173896818733,2
0.08585313174946005,0.8589881593110871,0.21702127659574466,0.3568627450980392,0.18938333799794754,0.27213822894168466,0.8611410118406888,0.37021276595744684,0.48431372549019613,0.3793264297042634,0.08963282937365011,0.8654467168998923,0.35106382978723405,0.38823529411764707,0.35936188077246006,0.2748380129589633,0.867599569429494,0.5340425531914894,0.4392156862745098,0.47327176042541275,0.09017278617710583,0.8665231431646931,0.46808510638297873,0.503921568627451,0.45713219516745957,0.27429805615550756,0.8665231431646931,0.5808510638297872,0.5294117647058824,0.5307398078178934,1
0.08639308855291578,0.867599569429494,0.26595744680851063,0.3666666666666667,0.2706409179960817,0.27159827213822896,0.8654467168998923,0.39148936170212767,0.4098039215686275,0.36010821905028445,0.08585313174946005,0.8589881593110871,0.21702127659574466,0.3568627450980392,0.18938333799794754,0.27213822894168466,0.8611410118406888,0.37021276595744684,0.48431372549019613,0.3793264297042634,0.08963282937365011,0.8654467168998923,0.35106382978723405,0.38823529411764707,0.35936188077246006,0.2748380129589633,0.867599569429494,0.5340425531914894,0.4392156862745098,0.47327176042541275,1
0.08639308855291578,0.8665231431646931,0.25106382978723407,0.23137254901960788,0.23836178748017534,0.27159827213822896,0.8665231431646931,0.374468085106383,0.4,0.3608545573281089,0.08639308855291578,0.867599569429494,0.26595744680851063,0.3666666666666667,0.2706409179960817,0.27159827213822896,0.8654467168998923,0.39148936170212767,0.4098039215686275,0.36010821905028445,0.08585313174946005,0.8589881593110871,0.21702127659574466,0.3568627450980392,0.18938333799794754,0.27213822894168466,0.8611410118406888,0.37021276595744684,0.48431372549019613,0.3793264297042634,1
0.08531317494600432,0.8643702906350914,0.28297872340425534,0.20196078431372552,0.2367758186397984,0.27159827213822896,0.8665231431646931,0.3595744680851064,0.3215686274509804,0.32493702770780847,0.08639308855291578,0.8665231431646931,0.25106382978723407,0.23137254901960788,0.23836178748017534,0.27159827213822896,0.8665231431646931,0.374468085106383,0.4,0.3608545573281089,0.08639308855291578,0.867599569429494,0.26595744680851063,0.3666666666666667,0.2706409179960817,0.27159827213822896,0.8654467168998923,0.39148936170212767,0.4098039215686275,0.36010821905028445,1
0.08423326133909288,0.8643702906350914,0.13829787234042556,0.11372549019607847,0.10616662002052424,0.27105831533477326,0.8654467168998923,0.21489361702127663,0.23137254901960788,0.20962776378393505,0.08531317494600432,0.8643702906350914,0.28297872340425534,0.20196078431372552,0.2367758186397984,0.27159827213822896,0.8665231431646931,0.3595744680851064,0.3215686274509804,0.32493702770780847,0.08639308855291578,0.8665231431646931,0.25106382978723407,0.23137254901960788,0.23836178748017534,0.27159827213822896,0.8665231431646931,0.374468085106383,0.4,0.3608545573281089,1
0.08315334773218143,0.8643702906350914,0.01914893617021285,0.1411764705882353,0.033585222502099055,0.27105831533477326,0.8665231431646931,0.22340425531914898,0.24705882352941178,0.1975930590540162,0.08423326133909288,0.8643702906350914,0.13829787234042556,0.11372549019607847,0.10616662002052424,0.27105831533477326,0.8654467168998923,0.21489361702127663,0.23137254901960788,0.20962776378393505,0.08531317494600432,0.8643702906350914,0.28297872340425534,0.20196078431372552,0.2367758186397984,0.27159827213822896,0.8665231431646931,0.3595744680851064,0.3215686274509804,0.32493702770780847,1
0.08531317494600432,0.8708288482238966,0.014893617021276562,0.18235294117647063,0.023976117175109612,0.27159827213822896,0.867599569429494,0.23191489361702133,0.27647058823529413,0.2140125011661535,0.08315334773218143,0.8643702906350914,0.01914893617021285,0.1411764705882353,0.033585222502099055,0.27105831533477326,0.8665231431646931,0.22340425531914898,0.24705882352941178,0.1975930590540162,0.08423326133909288,0.8643702906350914,0.13829787234042556,0.11372549019607847,0.10616662002052424,0.27105831533477326,0.8654467168998923,0.21489361702127663,0.23137254901960788,0.20962776378393505,1
0.08531317494600432,0.8665231431646931,0.027659574468085202,0.19803921568627453,0.03041328482134531,0.27159827213822896,0.8665231431646931,0.24042553191489363,0.3235294117647059,0.22921914357682616,0.08531317494600432,0.8708288482238966,0.014893617021276562,0.18235294117647063,0.023976117175109612,0.27159827213822896,0.867599569429494,0.23191489361702133,0.27647058823529413,0.2140125011661535,0.08315334773218143,0.8643702906350914,0.01914893617021285,0.1411764705882353,0.033585222502099055,0.27105831533477326,0.8665231431646931,0.22340425531914898,0.24705882352941178,0.1975930590540162,1
0.07883369330453564,0.8536060279870828,0.05957446808510647,0.2529411764705883,0.07080884410859217,0.2726781857451404,0.8686759956942949,0.3191489361702128,0.3686274509803922,0.2881798675249556,0.08531317494600432,0.8665231431646931,0.027659574468085202,0.19803921568627453,0.03041328482134531,0.27159827213822896,0.8665231431646931,0.24042553191489363,0.3235294117647059,0.22921914357682616,0.08531317494600432,0.8708288482238966,0.014893617021276562,0.18235294117647063,0.023976117175109612,0.27159827213822896,0.867599569429494,0.23191489361702133,0.27647058823529413,0.2140125011661535,1
0.07829373650107992,0.8654467168998923,0.08510638297872342,0.39019607843137255,0.13238175202910718,0.27375809935205186,0.8686759956942949,0.3297872340425532,0.403921568627451,0.32568336598563297,0.07883369330453564,0.8536060279870828,0.05957446808510647,0.2529411764705883,0.07080884410859217,0.2726781857451404,0.8686759956942949,0.3191489361702128,0.3686274509803922,0.2881798675249556,0.08531317494600432,0.8665231431646931,0.027659574468085202,0.19803921568627453,0.03041328482134531,0.27159827213822896,0.8665231431646931,0.24042553191489363,0.3235294117647059,0.22921914357682616,1
0.08369330453563716,0.8772874058127017,0.4276595744680851,0.43137254901960786,0.4257859874988338,0.27591792656587477,0.8708288482238966,0.4,0.3823529411764706,0.3810056908293683,0.07829373650107992,0.8654467168998923,0.08510638297872342,0.39019607843137255,0.13238175202910718,0.27375809935205186,0.8686759956942949,0.3297872340425532,0.403921568627451,0.32568336598563297,0.07883369330453564,0.8536060279870828,0.05957446808510647,0.2529411764705883,0.07080884410859217,0.2726781857451404,0.8686759956942949,0.3191489361702128,0.3686274509803922,0.2881798675249556,3
0.0869330453563715,0.8729817007534983,0.5319148936170213,0.4,0.4506950275212239,0.2861771058315335,0.8869752421959095,0.4787234042553192,0.3686274509803922,0.438567030506577,0.08369330453563716,0.8772874058127017,0.4276595744680851,0.43137254901960786,0.4257859874988338,0.27591792656587477,0.8708288482238966,0.4,0.3823529411764706,0.3810056908293683,0.07829373650107992,0.8654467168998923,0.08510638297872342,0.39019607843137255,0.13238175202910718,0.27375809935205186,0.8686759956942949,0.3297872340425532,0.403921568627451,0.32568336598563297,3
0.10205183585313175,0.8966630785791172,0.5319148936170213,0.41568627450980394,0.4821345274745778,0.30831533477321815,0.9106566200215285,0.5340425531914894,0.4901960784313726,0.48773206455826096,0.0869330453563715,0.8729817007534983,0.5319148936170213,0.4,0.4506950275212239,0.2861771058315335,0.8869752421959095,0.4787234042553192,0.3686274509803922,0.438567030506577,0.08369330453563716,0.8772874058127017,0.4276595744680851,0.43137254901960786,0.4257859874988338,0.27591792656587477,0.8708288482238966,0.4,0.3823529411764706,0.3810056908293683,4
0.10799136069114472,0.8783638320775026,0.5468085106382979,0.40784313725490196,0.470193115029387,0.322354211663067,0.8945102260495156,0.548936170212766,0.43137254901960786,0.4717790838697639,0.10205183585313175,0.8966630785791172,0.5319148936170213,0.41568627450980394,0.4821345274745778,0.30831533477321815,0.9106566200215285,0.5340425531914894,0.4901960784313726,0.48773206455826096,0.0869330453563715,0.8729817007534983,0.5319148936170213,0.4,0.4506950275212239,0.2861771058315335,0.8869752421959095,0.4787234042553192,0.3686274509803922,0.438567030506577,4
0.11717062634989202,0.8848223896663078,0.5510638297872341,0.44117647058823534,0.4818546506203936,0.33099352051835856,0.8837459634015069,0.5468085106382979,0.43137254901960786,0.47243212986286026,0.10799136069114472,0.8783638320775026,0.5468085106382979,0.40784313725490196,0.470193115029387,0.322354211663067,0.8945102260495156,0.548936170212766,0.43137254901960786,0.4717790838697639,0.10205183585313175,0.8966630785791172,0.5319148936170213,0.41568627450980394,0.4821345274745778,0.30831533477321815,0.9106566200215285,0.5340425531914894,0.4901960784313726,0.48773206455826096,4
0.11609071274298056,0.8643702906350914,0.5425531914893618,0.4254901960784314,0.47942905121746426,0.3358531317494601,0.876210979547901,0.5319148936170213,0.39803921568627454,0.4627297322511428,0.11717062634989202,0.8848223896663078,0.5510638297872341,0.44117647058823534,0.4818546506203936,0.33099352051835856,0.8837459634015069,0.5468085106382979,0.43137254901960786,0.47243212986286026,0.10799136069114472,0.8783638320775026,0.5468085106382979,0.40784313725490196,0.470193115029387,0.322354211663067,0.8945102260495156,0.548936170212766,0.43137254901960786,0.4717790838697639,3
0.12257019438444926,0.8794402583423034,0.48297872340425535,0.3921568627450981,0.4266256180613862,0.3547516198704104,0.9041980624327233,0.4893617021276596,0.37647058823529417,0.4325030319992536,0.11609071274298056,0.8643702906350914,0.5425531914893618,0.4254901960784314,0.47942905121746426,0.3358531317494601,0.876210979547901,0.5319148936170213,0.39803921568627454,0.4627297322511428,0.11717062634989202,0.8848223896663078,0.5510638297872341,0.44117647058823534,0.4818546506203936,0.33099352051835856,0.8837459634015069,0.5468085106382979,0.43137254901960786,0.47243212986286026,4
0.1301295896328294,0.8815931108719052,0.5063829787234043,0.44117647058823534,0.4430450601735236,0.37580993520518363,0.9085037674919267,0.5106382978723405,0.4666666666666667,0.45274745778524106,0.12257019438444926,0.8794402583423034,0.48297872340425535,0.3921568627450981,0.4266256180613862,0.3547516198704104,0.9041980624327233,0.4893617021276596,0.37647058823529417,0.4325030319992536,0.11609071274298056,0.8643702906350914,0.5425531914893618,0.4254901960784314,0.47942905121746426,0.3358531317494601,0.876210979547901,0.5319148936170213,0.39803921568627454,0.4627297322511428,4
0.13444924406047518,0.8751345532831001,0.5042553191489362,0.3823529411764706,0.42867804832540346,0.38390928725701945,0.882669537136706,0.5234042553191489,0.3686274509803922,0.4340890008396305,0.1301295896328294,0.8815931108719052,0.5063829787234043,0.44117647058823534,0.4430450601735236,0.37580993520518363,0.9085037674919267,0.5106382978723405,0.4666666666666667,0.45274745778524106,0.12257019438444926,0.8794402583423034,0.48297872340425535,0.3921568627450981,0.4266256180613862,0.3547516198704104,0.9041980624327233,0.4893617021276596,0.37647058823529417,0.4325030319992536,4
0.1349892008639309,0.867599569429494,0.48510638297872344,0.36078431372549025,0.4163634667413004,0.40388768898488125,0.906350914962325,0.46808510638297873,0.41568627450980394,0.41673663588021265,0.13444924406047518,0.8751345532831001,0.5042553191489362,0.3823529411764706,0.42867804832540346,0.38390928725701945,0.882669537136706,0.5234042553191489,0.3686274509803922,0.4340890008396305,0.1301295896328294,0.8815931108719052,0.5063829787234043,0.44117647058823534,0.4430450601735236,0.37580993520518363,0.9085037674919267,0.5106382978723405,0.4666666666666667,0.45274745778524106,4
0.13984881209503242,0.876210979547901,0.49148936170212765,0.37058823529411766,0.43054389401996446,0.4136069114470843,0.8858988159311086,0.5,0.47450980392156866,0.43138352458251694,0.1349892008639309,0.867599569429494,0.48510638297872344,0.36078431372549025,0.4163634667413004,0.40388768898488125,0.906350914962325,0.46808510638297873,0.41568627450980394,0.41673663588021265,0.13444924406047518,0.8751345532831001,0.5042553191489362,0.3823529411764706,0.42867804832540346,0.38390928725701945,0.882669537136706,0.5234042553191489,0.3686274509803922,0.4340890008396305,4
0.1349892008639309,0.8568353067814853,0.23829787234042554,0.38039215686274513,0.31682059893646786,0.4163066954643629,0.8719052744886975,0.34680851063829793,0.4803921568627451,0.40600802313648654,0.13984881209503242,0.876210979547901,0.49148936170212765,0.37058823529411766,0.43054389401996446,0.4136069114470843,0.8858988159311086,0.5,0.47450980392156866,0.43138352458251694,0.1349892008639309,0.867599569429494,0.48510638297872344,0.36078431372549025,0.4163634667413004,0.40388768898488125,0.906350914962325,0.46808510638297873,0.41568627450980394,0.41673663588021265,4
0.13876889848812096,0.8740581270182992,0.3127659574468086,0.3294117647058824,0.3037596790745405,0.4163066954643629,0.8665231431646931,0.36808510638297876,0.33333333333333337,0.34452840750069963,0.1349892008639309,0.8568353067814853,0.23829787234042554,0.38039215686274513,0.31682059893646786,0.4163066954643629,0.8719052744886975,0.34680851063829793,0.4803921568627451,0.40600802313648654,0.13984881209503242,0.876210979547901,0.49148936170212765,0.37058823529411766,0.43054389401996446,0.4136069114470843,0.8858988159311086,0.5,0.47450980392156866,0.43138352458251694,4
0.14092872570194384,0.8665231431646931,0.23829787234042554,0.24117647058823533,0.21531859315234625,0.4233261339092873,0.8751345532831001,0.4276595744680851,0.37058823529411766,0.3655191715645115,0.14092872570194384,0.8708288482238966,0.25106382978723407,0.26078431372549027,0.23584289579251794,0.4190064794816415,0.8719052744886975,0.4319148936170213,0.303921568627451,0.35740274279317097,0.13876889848812096,0.8740581270182992,0.3127659574468086,0.3294117647058824,0.3037596790745405,0.4163066954643629,0.8665231431646931,0.36808510638297876,0.33333333333333337,0.34452840750069963,3
