Date,Total Snow,Daily Delta,Min,Max,Mean
2015-03-22,623.0,3.0,-2.1,4.1,0.3130434782608696
2015-03-23,632.0,9.0,-2.4,4.4,-0.08260869565217387
2015-03-24,637.0,5.0,-2.2,3.9,-0.09999999999999999
2015-03-25,646.0,9.0,-2.3,1.0,-0.8130434782608695
2015-03-26,665.0,19.0,1.0,5.7,3.243478260869565
2015-03-27,660.0,-5.0,2.7,9.1,5.021739130434782
2015-03-28,657.0,-3.0,-0.1,5.3,2.0
2015-03-29,690.0,33.0,-1.9,2.1,-0.5217391304347826
2015-03-30,719.0,29.0,0.0,3.0,1.1695652173913043
2015-03-31,719.0,0.0,-2.3,3.7,0.7130434782608696
2015-04-01,714.0,-5.0,-4.1,5.7,-0.8260869565217391
2015-04-02,705.0,-9.0,-5.6,2.7,-1.9956521739130435
2015-04-03,705.0,0.0,-2.5,-0.4,-1.6
2015-04-04,707.0,2.0,-5.6,3.6,-2.143478260869565
2015-04-05,704.0,-3.0,-5.5,6.7,-1.0217391304347825
2015-04-06,701.0,-3.0,-3.9,7.1,0.8478260869565217
2015-04-07,698.0,-3.0,-4.6,9.7,1.1739130434782608
2015-04-08,697.0,-1.0,-2.9,12.2,3.091304347826087
2015-04-09,691.0,-6.0,-2.1,11.5,3.61304347826087
2015-04-10,689.0,-2.0,-0.5,6.6,1.6217391304347826
2015-04-11,709.0,20.0,-4.7,2.0,-2.134782608695652
2015-04-12,723.0,14.0,-6.5,3.5,-2.9043478260869566
2015-04-13,732.0,9.0,-3.0,-0.6,-2.1043478260869564
2015-04-14,746.0,14.0,-6.8,5.1,-1.8130434782608695
2015-04-15,747.0,1.0,-4.5,4.4,-1.5869565217391304
2015-04-16,746.0,-1.0,-1.4,9.3,1.7391304347826089
2015-04-17,742.0,-4.0,0.7,11.4,4.6695652173913045
2015-04-18,723.0,-19.0,-1.5,14.6,5.086956521739131
2015-04-19,722.0,-1.0,1.6,16.8,7.621739130434783
2015-04-20,714.0,-8.0,3.6,17.9,9.247826086956522
2015-04-21,706.0,-8.0,3.6,12.2,6.630434782608695
2015-04-22,705.0,-1.0,-2.4,4.9,0.2521739130434783
2015-04-23,700.0,-5.0,-2.6,1.4,-1.365217391304348
2015-04-24,711.0,11.0,-4.0,3.1,-1.7956521739130435
2015-04-25,709.0,-2.0,-6.1,7.4,-0.45217391304347826
2015-04-26,706.0,-3.0,-1.7,6.8,1.2869565217391303
2015-04-27,702.0,-4.0,-0.3,5.5,1.7913043478260868
2015-04-28,700.0,-2.0,1.4,8.8,5.921739130434783
2015-04-29,690.0,-10.0,-1.2,5.1,1.1739130434782608
2015-04-30,687.0,-3.0,-0.5,1.0,0.09130434782608696
2015-05-01,695.0,8.0,0.1,6.2,1.6217391304347826
2015-05-02,677.0,-18.0,-2.8,11.7,2.5956521739130434
2015-05-03,663.0,-14.0,-1.4,12.3,4.439130434782609
2015-05-04,654.0,-9.0,1.5,10.0,5.017391304347826
2015-05-05,656.0,2.0,-1.8,3.6,0.3652173913043478
2015-05-06,657.0,1.0,-2.0,10.2,2.269565217391304
2015-05-07,642.0,-15.0,-0.7,13.8,5.804347826086957
2015-05-08,635.0,-7.0,3.4,16.9,8.660869565217391
2015-05-09,621.0,-14.0,4.7,18.7,10.504347826086956
2015-05-10,603.0,-18.0,5.4,16.2,10.73913043478261
2015-05-11,580.0,-23.0,5.2,21.4,11.31304347826087
2015-05-12,548.0,-32.0,4.6,15.7,8.443478260869565
2015-05-13,521.0,-27.0,3.5,12.3,6.939130434782609
2015-05-14,497.0,-24.0,4.2,12.0,6.495652173913044
2015-05-15,474.0,-23.0,3.5,11.3,6.282608695652174
2015-05-16,456.0,-18.0,3.5,12.8,7.995652173913044
2015-05-17,434.0,-22.0,3.7,15.6,7.465217391304348
2015-05-18,412.0,-22.0,5.9,16.3,9.960869565217392
2015-05-19,378.0,-34.0,5.6,19.8,11.508695652173913
2015-05-20,343.0,-35.0,6.3,22.5,12.908695652173913
2015-05-21,310.0,-33.0,7.9,23.2,14.273913043478261
2015-05-22,269.0,-41.0,7.6,19.1,12.347826086956522
2015-05-23,235.0,-34.0,6.8,15.8,10.634782608695652
2015-05-24,209.0,-26.0,6.4,15.5,9.634782608695652
2015-05-25,178.0,-31.0,6.0,11.7,7.621739130434783
2015-05-26,158.0,-20.0,6.0,20.2,9.452173913043477
2015-05-27,126.0,-32.0,7.0,19.8,11.78695652173913
2015-05-28,87.0,-39.0,6.5,19.8,12.917391304347825
2015-05-29,39.0,-48.0,7.7,18.4,13.052173913043479
2015-05-30,6.0,-33.0,6.8,17.3,11.92608695652174
2015-05-31,0,-6.0,4.8,18.2,11.208695652173914
2015-06-01,0,0,9.2,19.1,13.330434782608696
2015-06-02,0,0,5.4,11.4,7.126086956521739
2015-06-03,0,0,4.8,7.6,5.556521739130435
2015-06-04,0,0,6.1,10.9,7.352173913043479
2015-06-05,0,0,6.0,19.1,11.430434782608696
2015-06-06,0,0,9.0,21.4,14.943478260869565
2015-06-07,0,0,10.7,23.7,16.8
2015-06-08,0.0,0.0,11.4,22.5,17.569565217391304
2015-06-09,0,0.0,10.1,21.0,15.604347826086956
2015-06-10,0,0,9.4,20.4,14.917391304347825
2015-06-11,0,0,7.9,18.0,11.856521739130434
2015-06-12,0,0,4.1,12.8,8.5
2015-06-13,0,0,2.3,12.9,7.539130434782609
2015-06-14,0,0,6.1,16.7,11.356521739130434
2015-06-15,0,0,8.8,20.4,14.247826086956522
2015-06-16,0,0,8.9,19.6,14.321739130434782
2015-06-17,0,0,6.7,16.6,11.486956521739131
2015-06-18,0,0,6.5,13.7,9.582608695652175
2015-06-19,0,0,4.2,8.2,6.326086956521739
2015-06-20,0,0,4.1,8.0,6.182608695652174
2015-06-21,0,0,3.5,17.6,8.97391304347826
2015-06-22,0,0,7.0,18.3,12.591304347826087
2015-06-23,0,0,6.5,17.0,12.047826086956523
2015-06-24,0,0,8.9,17.7,12.7
2015-06-25,0,0,9.5,15.2,12.043478260869565
2015-06-26,0,0,9.2,22.7,14.991304347826087
2015-06-27,1.0,1.0,13.5,27.6,19.48695652173913
2015-06-28,2.0,1.0,15.0,28.0,21.473913043478262
2015-06-29,1.0,-1.0,13.3,24.3,18.286956521739132
2015-06-30,0.0,-1.0,11.9,22.7,17.495652173913044
2015-07-01,0.0,0.0,11.0,23.8,16.98695652173913
2015-07-02,2.0,2.0,14.3,26.7,20.230434782608697
2015-07-03,2.0,0.0,13.9,25.5,20.37391304347826
2015-07-04,2.0,0.0,13.7,25.4,20.08695652173913
2015-07-05,2.0,0.0,15.0,24.1,19.621739130434783
2015-07-06,0.0,-2.0,13.8,21.1,17.234782608695653
2015-07-07,0.0,0.0,12.7,26.0,18.12608695652174
2015-07-08,3.0,3.0,14.7,28.1,20.713043478260868
2015-07-09,3.0,0.0,14.9,26.8,20.713043478260868
2015-07-10,2.0,-1.0,13.6,26.0,18.321739130434782
2015-07-11,0.0,-2.0,9.3,21.7,11.730434782608695
2015-07-12,0,0.0,8.2,10.5,8.956521739130435
2015-07-13,0,0,9.2,12.0,10.11304347826087
2015-07-14,0,0,6.5,18.0,11.373913043478261
2015-07-15,0,0,8.3,18.0,11.295652173913044
2015-07-16,0,0,6.3,17.6,11.008695652173913
2015-07-17,0,0,8.4,20.7,13.7
2015-07-18,1.0,1.0,13.3,24.2,18.26086956521739
2015-07-19,2.0,1.0,14.3,25.4,19.621739130434783
2015-07-20,1.0,-1.0,14.4,24.6,17.191304347826087
2015-07-21,0,-1.0,8.6,18.7,11.182608695652174
2015-07-22,0,0,6.1,11.9,8.617391304347827
2015-07-23,0,0,5.8,15.3,10.060869565217391
2015-07-24,0,0,7.0,13.1,8.81304347826087
2015-07-25,0,0,6.2,8.9,7.230434782608696
2015-07-26,0,0,5.4,7.7,6.3304347826086955
2015-07-27,0,0,4.4,12.5,7.378260869565217
2015-07-28,0,0,6.7,19.2,11.443478260869565
2015-07-29,0,0,8.7,20.8,14.060869565217391
2015-07-30,0,0,0.0,24.0,13.6
2015-07-31,0.0,0.0,12.4,24.6,18.504347826086956
2015-08-01,0.0,0.0,12.3,24.4,18.32608695652174
2015-08-02,1.0,1.0,12.5,23.6,18.108695652173914
2015-08-03,0.0,-1.0,11.2,22.5,16.047826086956523
2015-08-04,0,0.0,7.8,17.5,12.860869565217392
2015-08-05,0,0,6.8,17.0,9.02608695652174
2015-08-06,0,0,6.0,14.6,8.256521739130434
2015-08-07,0,0,7.5,16.0,11.02608695652174
2015-08-08,0,0,9.4,15.1,11.121739130434783
2015-08-09,0,0,7.7,15.5,10.221739130434782
2015-08-10,0,0,9.0,18.3,12.769565217391305
2015-08-11,0,0,10.8,24.1,16.03913043478261
2015-08-12,0,0,13.7,26.2,18.76086956521739
2015-08-13,0.0,0.0,13.3,23.4,17.81304347826087
2015-08-14,0,0.0,12.8,21.8,16.195652173913043
2015-08-15,0,0,7.6,11.5,8.91304347826087
2015-08-16,0,0,7.7,15.8,9.391304347826088
2015-08-17,0,0,8.3,20.5,13.039130434782608
2015-08-18,0,0,11.4,24.0,16.508695652173913
2015-08-19,0,0,12.8,22.2,17.269565217391303
2015-08-20,0,0,9.7,19.4,13.478260869565217
2015-08-21,0,0,5.8,16.5,10.839130434782609
2015-08-22,0,0,6.1,17.5,11.065217391304348
2015-08-23,0,0,8.6,19.1,13.569565217391304
2015-08-24,0,0,7.2,17.3,12.052173913043479
2015-08-25,0,0,4.5,17.8,10.265217391304349
2015-08-26,0,0,8.6,20.0,13.560869565217391
2015-08-27,0,0,9.5,18.5,13.930434782608696
2015-08-28,0.0,0.0,8.4,16.0,10.865217391304348
2015-08-29,0,0.0,7.3,9.5,8.065217391304348
2015-08-30,0,0,4.3,7.1,5.608695652173913
2015-08-31,0,0,4.9,8.1,6.343478260869565
2015-09-01,0,0,4.6,8.1,5.826086956521739
2015-09-02,0,0,1.8,5.0,3.391304347826087
2015-09-03,0,0,0.5,4.2,2.408695652173913
2015-09-04,0,0,1.2,9.1,4.126086956521739
2015-09-05,0,0,1.9,11.9,6.521739130434783
2015-09-06,0,0,3.3,9.5,5.608695652173913
2015-09-07,0,0,4.3,8.7,5.930434782608695
2015-09-08,0,0,5.8,8.9,6.743478260869566
2015-09-09,0,0,8.1,12.5,9.165217391304347
2015-09-10,0,0,6.9,19.9,11.243478260869566
2015-09-11,0,0,10.8,23.3,15.830434782608696
2015-09-12,0,0,10.9,21.0,15.88695652173913
2015-09-13,0,0,8.0,17.9,11.326086956521738
2015-09-14,0,0,1.3,8.8,4.856521739130435
2015-09-15,0,0,1.7,5.9,2.9043478260869566
2015-09-16,0,0,1.6,5.7,2.8869565217391306
2015-09-17,0,0,3.3,6.0,4.369565217391305
2015-09-18,0,0,4.9,6.1,5.447826086956522
2015-09-19,0,0,5.6,7.8,6.482608695652174
2015-09-20,0,0,7.9,11.5,9.391304347826088
2015-09-21,0,0,2.6,7.0,4.317391304347826
2015-09-22,0,0,0.1,7.2,3.365217391304348
2015-09-23,0,0,2.3,5.9,3.739130434782609
2015-09-24,0,0,3.5,6.0,4.691304347826087
2015-09-25,0,0,1.9,9.1,4.369565217391305
2015-09-26,0,0,1.1,8.5,3.591304347826087
2015-09-27,0,0,0.2,11.5,4.165217391304348
2015-09-28,0,0,3.5,15.0,7.504347826086956
2015-09-29,0,0,6.2,17.6,10.491304347826087
2015-09-30,0,0,6.4,16.5,10.726086956521739
2015-10-01,0,0,7.3,20.2,11.63913043478261
2015-10-02,0,0,6.6,12.8,9.1
2015-10-03,0,0,2.9,13.7,7.026086956521739
2015-10-04,0,0,4.7,16.8,9.152173913043478
2015-10-05,0,0,6.5,18.1,10.678260869565218
2015-10-06,0,0,8.1,13.6,10.504347826086956
2015-10-07,0,0,5.8,9.8,6.826086956521739
2015-10-08,0,0,6.8,10.0,7.752173913043478
2015-10-09,0,0,7.3,9.4,8.617391304347827
2015-10-10,0,0,7.0,9.0,8.18695652173913
2015-10-11,0,0,1.1,5.6,3.360869565217391
2015-10-12,0,0,1.3,4.9,2.5565217391304347
2015-10-13,0,0,1.5,8.1,3.982608695652174
2015-10-14,0,0,-0.5,11.1,4.217391304347826
2015-10-15,0,0,4.5,16.5,8.439130434782609
2015-10-16,0,0,8.1,20.5,12.017391304347825
2015-10-17,0,0,9.4,13.3,11.395652173913044
2015-10-18,0,0,6.9,9.8,7.769565217391304
2015-10-19,0,0,5.1,7.0,5.760869565217392
2015-10-20,0,0,1.8,7.9,4.408695652173913
2015-10-21,0,0,3.1,5.4,4.139130434782609
2015-10-22,0,0,-0.4,7.1,2.5739130434782607
2015-10-23,0,0,-0.3,8.5,3.3260869565217392
2015-10-24,0,0,0.2,7.8,3.282608695652174
2015-10-25,0,0,2.6,9.9,5.182608695652174
2015-10-26,0,0,4.0,8.1,5.434782608695652
2015-10-27,0,0,0.0,7.0,3.347826086956522
2015-10-28,0,0,2.9,5.7,3.982608695652174
2015-10-29,0,0,2.6,4.2,3.269565217391304
2015-10-30,0,0,0.7,5.7,2.4217391304347826
2015-10-31,0,0,1.1,4.3,2.517391304347826
2015-11-01,0,0,-1.2,2.9,0.18695652173913044
2015-11-02,0.0,0.0,-3.2,4.0,-0.4260869565217391
2015-11-03,0,0.0,-3.9,5.7,-0.34347826086956523
2015-11-04,0,0,-3.9,-1.1,-2.591304347826087
2015-11-05,0,0,-2.2,2.9,-0.7913043478260869
2015-11-06,0,0,-2.1,-0.3,-1.2304347826086957
2015-11-07,26.0,26.0,0.0,1.7,0.5826086956521739
2015-11-08,33.0,7.0,-2.3,1.0,-0.4217391304347826
2015-11-09,29.0,-4.0,-4.3,6.2,-1.0695652173913044
2015-11-10,28.0,-1.0,-5.2,-1.1,-3.756521739130435
2015-11-11,51.0,23.0,-3.8,-0.4,-2.1913043478260867
2015-11-12,57.0,6.0,-4.1,-3.1,-3.582608695652174
2015-11-13,129.0,72.0,-3.2,1.8,-0.5347826086956522
2015-11-14,127.0,-2.0,-1.6,0.0,-1.0434782608695652
2015-11-15,131.0,4.0,-3.9,-1.2,-2.717391304347826
2015-11-16,127.0,-4.0,-8.7,-4.3,-6.165217391304347
2015-11-17,188.0,61.0,-4.0,0.0,-2.239130434782609
2015-11-18,198.0,10.0,-7.2,-3.1,-4.991304347826087
2015-11-19,195.0,-3.0,-9.8,0.3,-5.643478260869565
2015-11-20,191.0,-4.0,-8.9,3.4,-5.48695652173913
2015-11-21,191.0,0.0,-6.5,7.7,-3.208695652173913
2015-11-22,192.0,1.0,-3.0,9.0,0.5739130434782609
2015-11-23,197.0,5.0,-3.4,2.5,-0.052173913043478244
2015-11-24,205.0,8.0,-7.5,-2.5,-4.852173913043479
2015-11-25,203.0,-2.0,-6.1,8.3,-1.8391304347826087
2015-11-26,204.0,1.0,-2.9,10.2,0.6260869565217391
2015-11-27,203.0,-1.0,-2.2,13.9,1.6956521739130435
2015-11-28,203.0,0.0,-0.2,15.5,3.373913043478261
2015-11-29,203.0,0.0,-0.6,13.8,2.8391304347826085
2015-11-30,203.0,0.0,-3.3,6.2,-0.11739130434782605
2015-12-01,213.0,10.0,-3.6,-0.2,-1.7739130434782608
2015-12-02,246.0,33.0,-2.2,0.0,-1.056521739130435
2015-12-03,259.0,13.0,0.0,2.0,0.9826086956521739
2015-12-04,263.0,4.0,-1.5,1.8,-0.5608695652173913
2015-12-05,285.0,22.0,-2.4,-1.5,-1.865217391304348
2015-12-06,382.0,97.0,-2.2,-0.6,-1.5739130434782609
2015-12-07,419.0,37.0,-0.8,0.8,0.030434782608695653
2015-12-08,445.0,26.0,-0.8,3.2,0.7304347826086957
2015-12-09,463.0,18.0,-1.8,1.3,-0.5521739130434783
2015-12-10,467.0,4.0,-3.6,-2.0,-2.7
2015-12-11,515.0,48.0,-2.5,3.0,-1.634782608695652
2015-12-12,515.0,0.0,-5.9,-3.0,-3.873913043478261
2015-12-13,587.0,72.0,-3.3,-0.8,-2.617391304347826
2015-12-14,589.0,2.0,-8.6,1.3,-4.578260869565217
2015-12-15,588.0,-1.0,-8.6,-4.1,-6.5
2015-12-16,590.0,2.0,-11.3,-0.6,-6.730434782608696
2015-12-17,589.0,-1.0,-11.2,-3.6,-7.434782608695652
2015-12-18,613.0,24.0,-4.6,-1.9,-3.4521739130434783
2015-12-19,626.0,13.0,-4.8,-3.8,-4.391304347826087
2015-12-20,690.0,64.0,-4.5,-2.2,-3.730434782608696
2015-12-21,697.0,7.0,-5.7,-2.9,-4.595652173913043
2015-12-22,696.0,-1.0,-10.8,-4.5,-7.604347826086957
2015-12-23,698.0,2.0,-7.7,-3.8,-6.552173913043478
2015-12-24,706.0,8.0,-9.7,0.3,-6.308695652173913
2015-12-25,704.0,-2.0,-10.7,-0.1,-7.8652173913043475
2015-12-26,702.0,-2.0,-14.0,-7.1,-10.395652173913044
2015-12-27,726.0,24.0,-7.1,-3.4,-6.091304347826087
2015-12-28,729.0,3.0,-10.6,-1.0,-6.730434782608696
2015-12-29,728.0,-1.0,-13.4,1.8,-8.917391304347825
2015-12-30,727.0,-1.0,-13.1,2.9,-9.21304347826087
2015-12-31,725.0,-2.0,-9.9,5.4,-6.030434782608696
2016-01-01,726.0,1.0,-6.3,7.0,-2.6478260869565218
2016-01-02,725.0,-1.0,-3.7,6.2,-1.4521739130434783
2016-01-03,724.0,-1.0,-6.3,2.3,-3.7391304347826084
2016-01-04,724.0,0.0,-7.3,-1.0,-5.069565217391304
2016-01-05,723.0,-1.0,-9.7,-2.6,-6.77391304347826
2016-01-06,733.0,10.0,-2.7,3.6,-0.4826086956521739
2016-01-07,733.0,0.0,-5.4,8.1,-1.1739130434782608
2016-01-08,731.0,-2.0,-4.8,2.8,-1.208695652173913
2016-01-09,726.0,-5.0,-6.4,4.8,-3.0478260869565217
2016-01-10,722.0,-4.0,-7.4,4.4,-3.891304347826087
2016-01-11,719.0,-3.0,-5.4,-0.7,-3.856521739130435
2016-01-12,729.0,10.0,-2.6,-0.7,-1.5739130434782609
2016-01-13,768.0,39.0,-1.6,3.2,-0.40869565217391307
2016-01-14,771.0,3.0,-4.7,-1.8,-3.1695652173913045
2016-01-15,767.0,-4.0,-8.8,0.3,-5.178260869565217
2016-01-16,780.0,13.0,-4.3,-1.0,-2.6652173913043478
2016-01-17,802.0,22.0,-1.6,-0.6,-1.0217391304347827
2016-01-18,825.0,23.0,-2.2,-0.7,-1.5391304347826087
2016-01-19,845.0,20.0,-2.7,0.4,-1.7086956521739132
2016-01-20,844.0,-1.0,-7.2,-1.4,-4.352173913043479
2016-01-21,873.0,29.0,-2.6,0.0,-1.5434782608695652
2016-01-22,932.0,59.0,0.0,1.6,0.4434782608695652
2016-01-23,950.0,18.0,-2.7,6.2,-0.5956521739130435
2016-01-24,938.0,-12.0,-4.5,-0.4,-2.9695652173913043
2016-01-25,929.0,-9.0,-6.8,1.6,-3.991304347826087
2016-01-26,938.0,9.0,-2.0,0.7,-0.9565217391304348
2016-01-27,948.0,10.0,0.0,3.1,1.4956521739130435
2016-01-28,1010.0,62.0,-0.5,2.9,1.4043478260869566
2016-01-29,996.0,-14.0,-3.2,-1.8,-2.6652173913043478
2016-01-30,1007.0,11.0,-5.1,-3.3,-4.465217391304348
2016-01-31,1018.0,11.0,-4.5,-1.0,-3.6478260869565218
2016-02-01,1015.0,-3.0,-6.7,-1.9,-4.8652173913043475
2016-02-02,1010.0,-5.0,-9.7,-0.4,-6.717391304347826
2016-02-03,1008.0,-2.0,-7.9,-2.6,-5.695652173913044
2016-02-04,1029.0,21.0,-3.5,-1.3,-2.752173913043478
2016-02-05,1042.0,13.0,-2.9,-0.9,-1.9
2016-02-06,1118.0,76.0,-6.0,-0.8,-2.9869565217391303
2016-02-07,1117.0,-1.0,-6.7,-1.0,-4.543478260869565
2016-02-08,1120.0,3.0,-1.4,12.1,2.782608695652174
2016-02-09,1118.0,-2.0,2.6,15.5,6.3130434782608695
2016-02-10,1118.0,0.0,1.7,7.4,4.465217391304348
2016-02-11,1119.0,1.0,-1.1,3.8,0.6869565217391305
2016-02-12,1149.0,30.0,-0.3,2.3,0.5565217391304348
2016-02-13,1169.0,20.0,-2.6,0.1,-1.1521739130434783
2016-02-14,1189.0,20.0,-3.2,0.1,-1.691304347826087
2016-02-15,1195.0,6.0,-3.1,0.7,-0.6304347826086957
2016-02-16,1222.0,27.0,-2.8,4.3,-0.6130434782608696
2016-02-17,1227.0,5.0,-2.8,1.9,-1.5521739130434782
2016-02-18,1242.0,15.0,-1.6,0.6,-0.5086956521739131
2016-02-19,1265.0,23.0,-2.2,-0.1,-1.4217391304347826
2016-02-20,1282.0,17.0,-3.8,0.2,-2.3521739130434782
2016-02-21,1280.0,-2.0,-7.7,-0.8,-4.521739130434782
2016-02-22,1285.0,5.0,-5.2,6.4,-2.643478260869565
2016-02-23,1284.0,-1.0,-8.7,8.2,-3.721739130434783
2016-02-24,1284.0,0.0,-4.5,9.2,-0.6217391304347826
2016-02-25,1283.0,-1.0,-3.5,11.7,1.4130434782608694
2016-02-26,1282.0,-1.0,-0.3,7.3,2.2869565217391306
2016-02-27,1283.0,1.0,-1.7,5.4,0.8217391304347826
2016-02-28,1298.0,15.0,-1.8,0.4,-0.8695652173913043
2016-02-29,1335.0,37.0,-4.0,0.7,-1.8130434782608695
2016-03-01,1340.0,5.0,-3.6,0.2,-2.391304347826087
2016-03-02,1390.0,50.0,-2.8,1.6,-1.2347826086956522
2016-03-03,1411.0,21.0,-1.3,2.1,-0.43913043478260866
2016-03-04,1432.0,21.0,-0.7,0.2,-0.2826086956521739
2016-03-05,1480.0,48.0,-1.3,4.3,0.1869565217391304
2016-03-06,1489.0,9.0,-1.1,1.6,0.052173913043478265
2016-03-07,1510.0,21.0,-2.1,3.8,-0.7608695652173914
2016-03-08,1513.0,3.0,-3.5,-0.4,-2.243478260869565
2016-03-09,1514.0,1.0,-3.6,1.0,-2.291304347826087
2016-03-10,1568.0,54.0,-2.6,0.2,-1.173913043478261
2016-03-11,1598.0,30.0,-4.0,0.8,-1.6782608695652173
2016-03-12,1627.0,29.0,-2.4,1.5,-1.3782608695652174
2016-03-13,1658.0,31.0,-4.0,-1.1,-3.121739130434783
2016-03-14,1682.0,24.0,-4.9,2.9,-2.3869565217391306
2016-03-15,1686.0,4.0,-4.0,2.1,-2.3260869565217392
2016-03-16,1686.0,0.0,-8.5,3.8,-2.6652173913043478
2016-03-17,1685.0,-1.0,-8.0,6.2,-3.347826086956522
2016-03-18,1682.0,-3.0,-6.8,8.4,-0.9869565217391304
2016-03-19,1683.0,1.0,-3.5,8.9,0.8391304347826086
2016-03-20,1683.0,0.0,0.8,3.9,2.0565217391304347
2016-03-21,1698.0,15.0,-0.3,2.2,0.6478260869565218
2016-03-22,1709.0,11.0,-1.3,5.3,0.7347826086956522
2016-03-23,1709.0,0.0,-0.9,1.8,-0.34347826086956523
2016-03-24,1731.0,22.0,-3.0,0.5,-1.6521739130434783
2016-03-25,1736.0,5.0,-4.3,4.9,-0.9782608695652173
2016-03-26,1733.0,-3.0,-3.5,5.3,-0.09130434782608697
2016-03-27,1737.0,4.0,-2.0,4.1,0.11739130434782605
2016-03-28,1733.0,-4.0,-5.1,7.8,0.16086956521739135
2016-03-29,1732.0,-1.0,-1.9,14.4,3.6782608695652175
2016-03-30,1732.0,0.0,3.5,18.3,9.38695652173913
2016-03-31,1729.0,-3.0,3.3,18.1,8.782608695652174
2016-04-01,1724.0,-5.0,2.0,17.5,7.891304347826087
2016-04-02,1720.0,-4.0,2.0,12.7,5.804347826086956
2016-04-03,1717.0,-3.0,0.5,10.9,4.504347826086956
2016-04-04,1719.0,2.0,-0.6,6.7,2.743478260869565
2016-04-05,1721.0,2.0,-1.6,0.2,-0.808695652173913
2016-04-06,1729.0,8.0,-0.4,6.0,1.0521739130434782
2016-04-07,1724.0,-5.0,1.5,20.7,7.839130434782609
2016-04-08,1716.0,-8.0,5.8,17.0,10.478260869565217
2016-04-09,1711.0,-5.0,1.2,15.8,6.839130434782609
2016-04-10,1701.0,-10.0,1.1,14.8,6.778260869565218
2016-04-11,1685.0,-16.0,0.8,8.3,3.8434782608695652
2016-04-12,1675.0,-10.0,-0.4,2.6,0.5043478260869565
2016-04-13,1687.0,12.0,-2.6,3.0,-0.908695652173913
2016-04-14,1675.0,-12.0,-3.1,9.7,1.1652173913043478
2016-04-15,1663.0,-12.0,-1.6,5.4,1.0
2016-04-16,1656.0,-7.0,-0.5,5.0,1.526086956521739
2016-04-17,1650.0,-6.0,1.6,15.8,6.643478260869565
2016-04-18,1656.0,6.0,5.4,19.8,11.108695652173912
2016-04-19,1656.0,0.0,5.9,21.1,12.404347826086957
2016-04-20,1641.0,-15.0,5.1,23.3,12.265217391304347
2016-04-21,1621.0,-20.0,5.6,14.2,9.469565217391304
2016-04-22,1597.0,-24.0,4.4,13.4,7.843478260869565
2016-04-23,1571.0,-26.0,3.7,5.9,4.582608695652174
2016-04-24,1549.0,-22.0,0.1,4.2,2.091304347826087
2016-04-25,1538.0,-11.0,-3.0,8.2,0.5695652173913043
2016-04-26,1527.0,-11.0,-1.8,9.9,2.734782608695652
2016-04-27,1501.0,-26.0,0.2,11.0,4.243478260869566
2016-04-28,1488.0,-13.0,1.5,9.5,5.160869565217391
2016-04-29,1476.0,-12.0,1.5,11.6,4.6
2016-04-30,1469.0,-7.0,0.6,14.8,6.21304347826087
2016-05-01,1462.0,-7.0,3.3,19.4,9.865217391304348
2016-05-02,1457.0,-5.0,5.5,20.3,11.752173913043478
2016-05-03,1437.0,-20.0,5.9,15.7,8.38695652173913
2016-05-04,1414.0,-23.0,3.0,10.7,5.439130434782609
2016-05-05,1397.0,-17.0,0.8,14.2,6.834782608695652
2016-05-06,1376.0,-21.0,3.6,22.3,10.921739130434784
2016-05-07,1357.0,-19.0,6.4,23.3,13.295652173913043
2016-05-08,1324.0,-33.0,3.4,14.9,7.939130434782609
2016-05-09,1300.0,-24.0,1.1,13.4,5.695652173913043
2016-05-10,1276.0,-24.0,2.1,17.0,9.030434782608696
2016-05-11,1252.0,-24.0,4.6,13.2,6.969565217391304
2016-05-12,1232.0,-20.0,1.8,13.8,7.221739130434782
2016-05-13,1216.0,-16.0,3.7,18.2,9.395652173913044
2016-05-14,1197.0,-19.0,6.8,20.6,12.569565217391304
2016-05-15,1164.0,-33.0,4.2,16.4,10.165217391304347
2016-05-16,1124.0,-40.0,4.9,14.0,7.265217391304348
2016-05-17,1086.0,-38.0,3.3,17.5,7.826086956521739
2016-05-18,1044.0,-42.0,5.3,13.5,7.469565217391304
2016-05-19,1018.0,-26.0,0.4,6.8,2.973913043478261
2016-05-20,1005.0,-13.0,1.5,12.0,4.6521739130434785
2016-05-21,982.0,-23.0,1.9,14.0,7.073913043478261
2016-05-22,959.0,-23.0,3.1,10.2,5.526086956521739
2016-05-23,933.0,-26.0,2.7,8.6,5.056521739130435
2016-05-24,912.0,-21.0,3.8,10.7,5.717391304347826
2016-05-25,894.0,-18.0,3.0,15.6,7.3130434782608695
2016-05-26,872.0,-22.0,2.7,10.8,5.7956521739130435
2016-05-27,852.0,-20.0,0.2,6.0,2.5695652173913044
2016-05-28,838.0,-14.0,-0.3,4.5,0.782608695652174
2016-05-29,857.0,19.0,0.2,11.3,3.5869565217391304
2016-05-30,845.0,-12.0,0.6,15.0,6.517391304347826
2016-05-31,823.0,-22.0,3.9,17.9,9.995652173913044
2016-06-01,789.0,-34.0,5.5,15.6,9.960869565217392
2016-06-02,746.0,-43.0,5.0,11.3,6.743478260869566
2016-06-03,712.0,-34.0,3.7,9.3,5.743478260869566
2016-06-04,697.0,-15.0,6.6,24.0,13.18695652173913
2016-06-05,658.0,-39.0,10.1,26.8,17.643478260869564
2016-06-06,615.0,-43.0,10.8,24.5,17.608695652173914
